runDate,stations,trainCode,trainStationId,scheduledArrival,scheduledDeparture,actualArrival,actualDeparture,distance,dayCount,ArrivalDelay,DepartureDelay
2020-02-17,SNK,T-12833,2734674,2020-02-17 08:30:00,2020-02-17 08:31:00,2020-02-17 08:37:00,2020-02-17 08:39:00,444,0,7,8
2020-02-17,AN,T-12833,2658844,2020-02-17 09:14:00,2020-02-17 09:17:00,2020-02-17 09:21:00,2020-02-17 09:24:00,486,0,7,7
2020-02-17,DXG,T-12833,2658854,2020-02-17 09:44:00,2020-02-17 09:46:00,2020-02-17 09:47:00,2020-02-17 09:50:00,511,0,3,4
2020-02-17,JL,T-12833,2658959,2020-02-17 10:35:00,2020-02-17 10:40:00,2020-02-17 10:24:00,2020-02-17 10:41:00,541,0,-11,1
2020-02-17,BSL,T-12833,2657664,2020-02-17 11:05:00,2020-02-17 11:10:00,2020-02-17 11:10:00,2020-02-17 11:11:00,565,0,5,1
2020-02-17,MKU,T-12833,2659030,2020-02-17 11:53:00,2020-02-17 11:55:00,2020-02-17 12:05:00,2020-02-17 12:07:00,615,0,12,12
2020-02-17,NN,T-12833,2658901,2020-02-17 12:18:00,2020-02-17 12:20:00,2020-02-17 12:27:00,2020-02-17 12:30:00,643,0,9,10
2020-02-17,JM,T-12833,2733461,2020-02-17 12:28:00,2020-02-17 12:30:00,2020-02-17 12:41:00,2020-02-17 12:42:00,655,0,13,12
2020-02-17,SEG,T-12833,2658547,2020-02-17 12:48:00,2020-02-17 12:50:00,2020-02-17 12:53:00,2020-02-17 12:57:00,667,0,5,7
2020-02-17,AK,T-12833,2658847,2020-02-17 13:25:00,2020-02-17 13:30:00,2020-02-17 13:29:00,2020-02-17 13:32:00,704,0,4,2
2020-02-17,MZR,T-12833,2659323,2020-02-17 13:58:00,2020-02-17 14:00:00,2020-02-17 14:07:00,2020-02-17 14:09:00,741,0,9,9
2020-02-17,BD,T-12833,2658859,2020-02-17 14:50:00,2020-02-17 14:55:00,2020-02-17 14:47:00,2020-02-17 14:56:00,783,0,-3,1
2020-02-17,CND,T-12833,2658592,2020-02-17 15:15:00,2020-02-17 15:17:00,2020-02-17 15:30:00,2020-02-17 15:32:00,812,0,15,15
2020-02-17,DMN,T-12833,2659179,2020-02-17 15:30:00,2020-02-17 15:32:00,2020-02-17 15:46:00,2020-02-17 15:48:00,829,0,16,16
2020-02-17,PLO,T-12833,2658333,2020-02-17 15:47:00,2020-02-17 15:49:00,2020-02-17 16:05:00,2020-02-17 16:06:00,849,0,18,17
2020-02-17,WR,T-12833,2658999,2020-02-17 16:15:00,2020-02-17 16:18:00,2020-02-17 16:29:00,2020-02-17 16:32:00,878,0,14,14
2020-02-17,AJNI,T-12833,2659433,2020-02-17 17:19:00,2020-02-17 17:21:00,2020-02-17 18:14:00,2020-02-17 18:16:00,954,0,55,55
2020-02-17,NGP,T-12833,2659359,2020-02-17 17:45:00,2020-02-17 17:50:00,2020-02-17 18:26:00,2020-02-17 18:35:00,957,0,41,45
2020-02-17,KP,T-12833,2658871,2020-02-17 18:15:00,2020-02-17 18:17:00,2020-02-17 18:59:00,2020-02-17 19:01:00,971,0,44,44
2020-02-17,BRD,T-12833,2657678,2020-02-17 18:50:00,2020-02-17 18:52:00,2020-02-17 19:32:00,2020-02-17 19:33:00,1019,0,42,41
2020-02-17,TMR,T-12833,2658198,2020-02-17 19:07:00,2020-02-17 19:09:00,2020-02-17 19:51:00,2020-02-17 19:53:00,1037,0,44,44
2020-02-17,TRO,T-12833,2733503,2020-02-17 19:25:00,2020-02-17 19:27:00,2020-02-17 20:10:00,2020-02-17 20:11:00,1057,0,45,44
2020-02-17,G,T-12833,2657710,2020-02-17 19:58:00,2020-02-17 20:00:00,2020-02-17 20:35:00,2020-02-17 20:37:00,1087,0,37,37
2020-02-17,AGN,T-12833,2658051,2020-02-17 20:15:00,2020-02-17 20:17:00,2020-02-17 20:59:00,2020-02-17 21:01:00,1109,0,44,44
2020-02-17,DGG,T-12833,2659067,2020-02-17 21:01:00,2020-02-17 21:03:00,2020-02-17 21:41:00,2020-02-17 21:43:00,1160,0,40,40
2020-02-17,RJN,T-12833,2731879,2020-02-17 21:27:00,2020-02-17 21:29:00,2020-02-17 22:08:00,2020-02-17 22:10:00,1191,0,41,41
2020-02-17,DURG,T-12833,2658190,2020-02-17 22:10:00,2020-02-17 22:15:00,2020-02-17 22:39:00,2020-02-17 22:42:00,1222,0,29,27
2020-02-17,BPHB,T-12833,2658892,2020-02-17 22:24:00,2020-02-17 22:26:00,2020-02-17 22:51:00,2020-02-17 22:53:00,1231,0,27,27
2020-02-17,R,T-12833,2657733,2020-02-17 22:55:00,2020-02-17 23:05:00,2020-02-17 23:29:00,2020-02-17 23:37:00,1259,0,34,32
2020-02-17,TLD,T-12833,2657916,2020-02-17 23:36:00,2020-02-17 23:38:00,2020-02-18 00:06:00,2020-02-18 00:07:00,1297,0,30,29
2020-02-17,BYT,T-12833,2657782,2020-02-18 00:01:00,2020-02-18 00:03:00,2020-02-18 00:28:00,2020-02-18 00:30:00,1323,1,27,27
2020-02-17,BSP,T-12833,2657660,2020-02-18 00:55:00,2020-02-18 01:10:00,2020-02-18 01:11:00,2020-02-18 01:22:00,1370,1,16,12
2020-02-17,AKT,T-12833,2658155,2020-02-18 01:32:00,2020-02-18 01:34:00,2020-02-18 01:46:00,2020-02-18 01:48:00,1396,1,14,14
2020-02-17,NIA,T-12833,2659501,2020-02-18 01:47:00,2020-02-18 01:49:00,2020-02-18 02:00:00,2020-02-18 02:02:00,1411,1,13,13
2020-02-17,CPH,T-12833,2658737,2020-02-18 02:01:00,2020-02-18 02:04:00,2020-02-18 02:14:00,2020-02-18 02:17:00,1422,1,13,13
2020-02-17,BUA,T-12833,2731863,2020-02-18 02:17:00,2020-02-18 02:19:00,2020-02-18 02:45:00,2020-02-18 02:47:00,1438,1,28,28
2020-02-17,KHS,T-12833,2657988,2020-02-18 02:39:00,2020-02-18 02:41:00,2020-02-18 03:11:00,2020-02-18 03:13:00,1468,1,32,32
2020-02-17,RIG,T-12833,2659306,2020-02-18 03:06:00,2020-02-18 03:11:00,2020-02-18 03:44:00,2020-02-18 03:49:00,1502,1,38,38
2020-02-17,BPH,T-12833,2731890,2020-02-18 03:45:00,2020-02-18 03:47:00,2020-02-18 04:35:00,2020-02-18 04:41:00,1553,1,50,54
2020-02-17,BRJN,T-12833,2731892,2020-02-18 03:56:00,2020-02-18 03:58:00,2020-02-18 04:50:00,2020-02-18 04:52:00,1562,1,54,54
2020-02-17,JSG,T-12833,2657722,2020-02-18 05:00:00,2020-02-18 05:02:00,2020-02-18 05:17:00,2020-02-18 05:23:00,1574,1,17,21
2020-02-17,BMB,T-12833,2731889,2020-02-18 05:32:00,2020-02-18 05:33:00,2020-02-18 05:58:00,2020-02-18 06:00:00,1610,1,26,27
2020-02-17,GP,T-12833,2734238,2020-02-18 06:02:00,2020-02-18 06:03:00,2020-02-18 06:27:00,2020-02-18 06:29:00,1645,1,25,26
2020-02-17,ROU,T-12833,2731973,2020-02-18 06:31:00,2020-02-18 06:46:00,2020-02-18 06:52:00,2020-02-18 07:11:00,1675,1,21,25
2020-02-17,CKP,T-12833,2658634,2020-02-18 08:07:00,2020-02-18 08:14:00,2020-02-18 08:32:00,2020-02-18 08:39:00,1776,1,25,25
2020-02-17,TATA,T-12833,2658105,2020-02-18 09:15:00,2020-02-18 09:25:00,2020-02-18 09:40:00,2020-02-18 09:45:00,1838,1,25,20
2020-02-17,KGP,T-12833,2658007,2020-02-18 11:18:00,2020-02-18 11:23:00,2020-02-18 11:55:00,2020-02-18 11:56:00,1971,1,37,33
2020-02-17,SRC,T-12833,2658653,2020-02-18 12:46:00,2020-02-18 12:48:00,2020-02-18 14:23:00,2020-02-18 14:24:00,2079,1,97,96
2020-02-17,HWH,T-12833,2659041,2020-02-18 13:30:00,,2020-02-18 13:45:00,2020-02-18 00:00:00,2086,1,15,0
2020-02-18,ADI,T-12833,2657971,,2020-02-18 00:15:00,2020-02-18 00:00:00,2020-02-18 00:17:00,0,0,0,2
2020-02-18,MAN,T-12833,2658935,2020-02-18 00:24:00,2020-02-18 00:26:00,2020-02-18 00:26:00,2020-02-18 00:28:00,3,0,2,2
2020-02-18,ND,T-12833,2658907,2020-02-18 01:04:00,2020-02-18 01:06:00,2020-02-18 01:15:00,2020-02-18 01:17:00,46,0,11,11
2020-02-18,ANND,T-12833,2659441,2020-02-18 01:24:00,2020-02-18 01:26:00,2020-02-18 01:32:00,2020-02-18 01:43:00,65,0,8,17
2020-02-18,BRC,T-12833,2657677,2020-02-18 02:17:00,2020-02-18 02:24:00,2020-02-18 02:27:00,2020-02-18 02:27:00,100,0,10,3
2020-02-18,BH,T-12833,2658856,2020-02-18 03:12:00,2020-02-18 03:14:00,2020-02-18 03:24:00,2020-02-18 03:25:00,171,0,12,11
2020-02-18,ST,T-12833,2658997,2020-02-18 04:15:00,2020-02-18 04:20:00,2020-02-18 04:19:00,2020-02-18 04:27:00,230,0,4,7
2020-02-18,UDN,T-12833,2657835,2020-02-18 04:32:00,2020-02-18 04:34:00,2020-02-18 04:42:00,2020-02-18 04:44:00,234,0,10,10
2020-02-18,BIY,T-12833,2658044,2020-02-18 04:59:00,2020-02-18 05:01:00,2020-02-18 05:16:00,2020-02-18 05:17:00,261,0,17,16
2020-02-18,MID,T-12833,2659049,2020-02-18 05:18:00,2020-02-18 05:20:00,2020-02-18 05:31:00,2020-02-18 05:32:00,276,0,13,12
2020-02-18,VYA,T-12833,2659195,2020-02-18 05:38:00,2020-02-18 05:40:00,2020-02-18 05:46:00,2020-02-18 05:47:00,291,0,8,7
2020-02-18,NWU,T-12833,2659560,2020-02-18 06:17:00,2020-02-18 06:22:00,2020-02-18 06:23:00,2020-02-18 06:25:00,333,0,6,3
2020-02-18,NDB,T-12833,2659443,2020-02-18 07:20:00,2020-02-18 07:25:00,2020-02-18 07:15:00,2020-02-18 07:35:00,391,0,-5,10
2020-02-18,DDE,T-12833,2658379,2020-02-18 08:05:00,2020-02-18 08:07:00,2020-02-18 08:08:00,2020-02-18 08:10:00,425,0,3,3
2020-02-18,SNK,T-12833,2734674,2020-02-18 08:30:00,2020-02-18 08:31:00,2020-02-18 08:30:00,2020-02-18 08:37:00,444,0,0,6
2020-02-18,AN,T-12833,2658844,2020-02-18 09:14:00,2020-02-18 09:17:00,2020-02-18 09:13:00,2020-02-18 10:05:00,486,0,-1,48
2020-02-19,ADI,T-12833,2657971,,2020-02-19 00:15:00,2020-02-19 00:00:00,2020-02-19 00:19:00,0,0,0,4
2020-02-19,MAN,T-12833,2658935,2020-02-19 00:24:00,2020-02-19 00:26:00,2020-02-19 00:28:00,2020-02-19 00:30:00,3,0,4,4
2020-02-19,ND,T-12833,2658907,2020-02-19 01:04:00,2020-02-19 01:06:00,2020-02-19 01:08:00,2020-02-19 01:10:00,46,0,4,4
2020-02-19,ANND,T-12833,2659441,2020-02-19 01:24:00,2020-02-19 01:26:00,2020-02-19 01:25:00,2020-02-19 01:40:00,65,0,1,14
2020-02-19,BRC,T-12833,2657677,2020-02-19 02:17:00,2020-02-19 02:24:00,2020-02-19 02:15:00,2020-02-19 02:33:00,100,0,-2,9
2020-02-19,BH,T-12833,2658856,2020-02-19 03:12:00,2020-02-19 03:14:00,2020-02-19 03:24:00,2020-02-19 03:26:00,171,0,12,12
2020-02-19,ST,T-12833,2658997,2020-02-19 04:15:00,2020-02-19 04:20:00,2020-02-19 04:10:00,2020-02-19 04:26:00,230,0,-5,6
2020-02-19,UDN,T-12833,2657835,2020-02-19 04:32:00,2020-02-19 04:34:00,2020-02-19 04:37:00,2020-02-19 04:39:00,234,0,5,5
2020-02-19,BIY,T-12833,2658044,2020-02-19 04:59:00,2020-02-19 05:01:00,2020-02-19 05:17:00,2020-02-19 05:18:00,261,0,18,17
2020-02-19,MID,T-12833,2659049,2020-02-19 05:18:00,2020-02-19 05:20:00,2020-02-19 05:31:00,2020-02-19 05:32:00,276,0,13,12
2020-02-19,VYA,T-12833,2659195,2020-02-19 05:38:00,2020-02-19 05:40:00,2020-02-19 05:46:00,2020-02-19 05:48:00,291,0,8,8
2020-02-19,NWU,T-12833,2659560,2020-02-19 06:17:00,2020-02-19 06:22:00,2020-02-19 06:22:00,2020-02-19 06:24:00,333,0,5,2
2020-02-19,NDB,T-12833,2659443,2020-02-19 07:20:00,2020-02-19 07:25:00,2020-02-19 07:12:00,2020-02-19 07:35:00,391,0,-8,10
2020-02-19,DDE,T-12833,2658379,2020-02-19 08:05:00,2020-02-19 08:07:00,2020-02-19 08:07:00,2020-02-19 08:09:00,425,0,2,2
2020-02-19,SNK,T-12833,2734674,2020-02-19 08:30:00,2020-02-19 08:31:00,2020-02-19 08:34:00,2020-02-19 08:36:00,444,0,4,5
2020-02-19,AN,T-12833,2658844,2020-02-19 09:14:00,2020-02-19 09:17:00,2020-02-19 09:12:00,2020-02-19 09:21:00,486,0,-2,4
2020-02-19,DXG,T-12833,2658854,2020-02-19 09:44:00,2020-02-19 09:46:00,2020-02-19 09:43:00,2020-02-19 09:49:00,511,0,-1,3
2020-02-19,JL,T-12833,2658959,2020-02-19 10:35:00,2020-02-19 10:40:00,2020-02-19 10:27:00,2020-02-19 10:41:00,541,0,-8,1
2020-02-19,BSL,T-12833,2657664,2020-02-19 11:05:00,2020-02-19 11:10:00,2020-02-19 11:05:00,2020-02-19 11:15:00,565,0,0,5
2020-02-19,MKU,T-12833,2659030,2020-02-19 11:53:00,2020-02-19 11:55:00,2020-02-19 11:58:00,2020-02-19 12:00:00,615,0,5,5
2020-02-19,NN,T-12833,2658901,2020-02-19 12:18:00,2020-02-19 12:20:00,2020-02-19 12:24:00,2020-02-19 12:26:00,643,0,6,6
2020-02-19,JM,T-12833,2733461,2020-02-19 12:28:00,2020-02-19 12:30:00,2020-02-19 12:39:00,2020-02-19 12:41:00,655,0,11,11
2020-02-19,SEG,T-12833,2658547,2020-02-19 12:48:00,2020-02-19 12:50:00,2020-02-19 12:53:00,2020-02-19 12:57:00,667,0,5,7
2020-02-19,AK,T-12833,2658847,2020-02-19 13:25:00,2020-02-19 13:30:00,2020-02-19 13:26:00,2020-02-19 13:32:00,704,0,1,2
2020-02-19,MZR,T-12833,2659323,2020-02-19 13:58:00,2020-02-19 14:00:00,2020-02-19 14:31:00,2020-02-19 14:33:00,741,0,33,33
2020-02-19,BD,T-12833,2658859,2020-02-19 14:50:00,2020-02-19 14:55:00,2020-02-19 15:11:00,2020-02-19 15:14:00,783,0,21,19
2020-02-19,CND,T-12833,2658592,2020-02-19 15:15:00,2020-02-19 15:17:00,2020-02-19 15:41:00,2020-02-19 15:43:00,812,0,26,26
2020-02-19,DMN,T-12833,2659179,2020-02-19 15:30:00,2020-02-19 15:32:00,2020-02-19 15:58:00,2020-02-19 16:01:00,829,0,28,29
2020-02-19,PLO,T-12833,2658333,2020-02-19 15:47:00,2020-02-19 15:49:00,2020-02-19 16:18:00,2020-02-19 16:21:00,849,0,31,32
2020-02-19,WR,T-12833,2658999,2020-02-19 16:15:00,2020-02-19 16:18:00,2020-02-19 16:43:00,2020-02-19 16:46:00,878,0,28,28
2020-02-19,AJNI,T-12833,2659433,2020-02-19 17:19:00,2020-02-19 17:21:00,2020-02-19 17:48:00,2020-02-19 17:50:00,954,0,29,29
2020-02-19,NGP,T-12833,2659359,2020-02-19 17:45:00,2020-02-19 17:50:00,2020-02-19 17:59:00,2020-02-19 18:09:00,957,0,14,19
2020-02-19,KP,T-12833,2658871,2020-02-19 18:15:00,2020-02-19 18:17:00,2020-02-19 18:36:00,2020-02-19 18:38:00,971,0,21,21
2020-02-19,BRD,T-12833,2657678,2020-02-19 18:50:00,2020-02-19 18:52:00,2020-02-19 19:09:00,2020-02-19 19:12:00,1019,0,19,20
2020-02-19,TMR,T-12833,2658198,2020-02-19 19:07:00,2020-02-19 19:09:00,2020-02-19 19:29:00,2020-02-19 19:31:00,1037,0,22,22
2020-02-19,TRO,T-12833,2733503,2020-02-19 19:25:00,2020-02-19 19:27:00,2020-02-19 19:47:00,2020-02-19 19:48:00,1057,0,22,21
2020-02-19,G,T-12833,2657710,2020-02-19 19:58:00,2020-02-19 20:00:00,2020-02-19 20:12:00,2020-02-19 20:16:00,1087,0,14,16
2020-02-19,AGN,T-12833,2658051,2020-02-19 20:15:00,2020-02-19 20:17:00,2020-02-19 20:42:00,2020-02-19 20:44:00,1109,0,27,27
2020-02-19,DGG,T-12833,2659067,2020-02-19 21:01:00,2020-02-19 21:03:00,2020-02-19 21:28:00,2020-02-19 21:30:00,1160,0,27,27
2020-02-19,RJN,T-12833,2731879,2020-02-19 21:27:00,2020-02-19 21:29:00,2020-02-19 21:52:00,2020-02-19 21:54:00,1191,0,25,25
2020-02-19,DURG,T-12833,2658190,2020-02-19 22:10:00,2020-02-19 22:15:00,2020-02-19 22:34:00,2020-02-19 22:40:00,1222,0,24,25
2020-02-19,BPHB,T-12833,2658892,2020-02-19 22:24:00,2020-02-19 22:26:00,2020-02-19 22:49:00,2020-02-19 22:51:00,1231,0,25,25
2020-02-19,R,T-12833,2657733,2020-02-19 22:55:00,2020-02-19 23:05:00,2020-02-19 23:20:00,2020-02-19 23:27:00,1259,0,25,22
2020-02-19,TLD,T-12833,2657916,2020-02-19 23:36:00,2020-02-19 23:38:00,2020-02-20 00:01:00,2020-02-20 00:02:00,1297,0,25,24
2020-02-19,BYT,T-12833,2657782,2020-02-20 00:01:00,2020-02-20 00:03:00,2020-02-20 00:27:00,2020-02-20 00:29:00,1323,1,26,26
2020-02-19,BSP,T-12833,2657660,2020-02-20 00:55:00,2020-02-20 01:10:00,2020-02-20 01:22:00,2020-02-20 01:34:00,1370,1,27,24
2020-02-19,AKT,T-12833,2658155,2020-02-20 01:32:00,2020-02-20 01:34:00,2020-02-20 02:03:00,2020-02-20 02:05:00,1396,1,31,31
2020-02-19,NIA,T-12833,2659501,2020-02-20 01:47:00,2020-02-20 01:49:00,2020-02-20 02:21:00,2020-02-20 02:31:00,1411,1,34,42
2020-02-19,CPH,T-12833,2658737,2020-02-20 02:01:00,2020-02-20 02:04:00,2020-02-20 02:41:00,2020-02-20 02:44:00,1422,1,40,40
2020-02-19,BUA,T-12833,2731863,2020-02-20 02:17:00,2020-02-20 02:19:00,2020-02-20 03:00:00,2020-02-20 03:02:00,1438,1,43,43
2020-02-19,KHS,T-12833,2657988,2020-02-20 02:39:00,2020-02-20 02:41:00,2020-02-20 03:36:00,2020-02-20 03:37:00,1468,1,57,56
2020-02-19,RIG,T-12833,2659306,2020-02-20 03:06:00,2020-02-20 03:11:00,2020-02-20 04:07:00,2020-02-20 04:08:00,1502,1,61,57
2020-02-19,BPH,T-12833,2731890,2020-02-20 03:45:00,2020-02-20 03:47:00,2020-02-20 05:34:00,2020-02-20 05:35:00,1553,1,109,108
2020-02-19,BRJN,T-12833,2731892,2020-02-20 03:56:00,2020-02-20 03:58:00,2020-02-20 05:45:00,2020-02-20 05:47:00,1562,1,109,109
2020-02-19,JSG,T-12833,2657722,2020-02-20 05:00:00,2020-02-20 05:02:00,2020-02-20 06:00:00,2020-02-20 06:05:00,1574,1,60,63
2020-02-19,BMB,T-12833,2731889,2020-02-20 05:32:00,2020-02-20 05:33:00,2020-02-20 06:30:00,2020-02-20 06:32:00,1610,1,58,59
2020-02-19,GP,T-12833,2734238,2020-02-20 06:02:00,2020-02-20 06:03:00,2020-02-20 06:56:00,2020-02-20 06:58:00,1645,1,54,55
2020-02-19,ROU,T-12833,2731973,2020-02-20 06:31:00,2020-02-20 06:46:00,2020-02-20 07:20:00,2020-02-20 07:37:00,1675,1,49,51
2020-02-19,CKP,T-12833,2658634,2020-02-20 08:07:00,2020-02-20 08:14:00,2020-02-20 08:57:00,2020-02-20 09:04:00,1776,1,50,50
2020-02-19,TATA,T-12833,2658105,2020-02-20 09:15:00,2020-02-20 09:25:00,2020-02-20 10:15:00,2020-02-20 10:20:00,1838,1,60,55
2020-02-19,KGP,T-12833,2658007,2020-02-20 11:18:00,2020-02-20 11:23:00,2020-02-20 12:15:00,2020-02-20 12:20:00,1971,1,57,57
2020-02-19,SRC,T-12833,2658653,2020-02-20 12:46:00,2020-02-20 12:48:00,2020-02-20 13:25:00,2020-02-20 13:27:00,2079,1,39,39
2020-02-19,HWH,T-12833,2659041,2020-02-20 13:30:00,,2020-02-20 14:20:00,2020-02-20 00:00:00,2086,1,50,0
2020-01-01,HWH,T-12834,2659041,,2020-01-01 23:55:00,2020-01-01 00:00:00,2020-01-01 23:55:00,0,0,0,0
2020-01-01,MCA,T-12834,2734395,2020-01-02 00:50:00,2020-01-02 00:51:00,2020-01-02 00:55:00,2020-01-02 01:06:00,58,1,5,15
2020-01-01,PKU,T-12834,2658352,2020-01-02 01:09:00,2020-01-02 01:10:00,2020-01-02 01:17:00,2020-01-02 01:19:00,71,1,8,9
2020-01-01,KGP,T-12834,2658007,2020-01-02 02:00:00,2020-01-02 02:05:00,2020-01-02 01:54:00,2020-01-02 02:05:00,115,1,-6,0
2020-01-01,TATA,T-12834,2658105,2020-01-02 03:53:00,2020-01-02 03:58:00,2020-01-02 04:09:00,2020-01-02 04:14:00,249,1,16,16
2020-01-01,CKP,T-12834,2658634,2020-01-02 04:48:00,2020-01-02 04:55:00,2020-01-02 05:01:00,2020-01-02 05:07:00,311,1,13,12
2020-01-01,ROU,T-12834,2731973,2020-01-02 06:20:00,2020-01-02 06:35:00,2020-01-02 06:37:00,2020-01-02 06:53:00,412,1,17,18
2020-01-01,GP,T-12834,2734238,2020-01-02 07:03:00,2020-01-02 07:04:00,2020-01-02 07:22:00,2020-01-02 07:25:00,442,1,19,21
2020-01-01,BMB,T-12834,2731889,2020-01-02 07:33:00,2020-01-02 07:34:00,2020-01-02 07:52:00,2020-01-02 07:54:00,477,1,19,20
2020-01-01,JSG,T-12834,2657722,2020-01-02 08:15:00,2020-01-02 08:17:00,2020-01-02 08:38:00,2020-01-02 08:41:00,513,1,23,24
2020-01-01,BRJN,T-12834,2731892,2020-01-02 08:25:00,2020-01-02 08:27:00,2020-01-02 09:02:00,2020-01-02 09:04:00,525,1,37,37
2020-01-01,BPH,T-12834,2731890,2020-01-02 08:36:00,2020-01-02 08:38:00,2020-01-02 09:15:00,2020-01-02 09:16:00,534,1,39,38
2020-01-01,RIG,T-12834,2659306,2020-01-02 09:15:00,2020-01-02 09:20:00,2020-01-02 10:02:00,2020-01-02 10:03:00,585,1,47,43
2020-01-01,KHS,T-12834,2657988,2020-01-02 09:43:00,2020-01-02 09:45:00,2020-01-02 10:38:00,2020-01-02 10:39:00,619,1,55,54
2020-01-01,BUA,T-12834,2731863,2020-01-02 10:07:00,2020-01-02 10:09:00,2020-01-02 11:09:00,2020-01-02 11:11:00,649,1,62,62
2020-01-01,CPH,T-12834,2658737,2020-01-02 10:25:00,2020-01-02 10:30:00,2020-01-02 11:26:00,2020-01-02 11:33:00,664,1,61,63
2020-01-01,NIA,T-12834,2659501,2020-01-02 10:39:00,2020-01-02 10:41:00,2020-01-02 11:46:00,2020-01-02 11:53:00,675,1,67,72
2020-01-01,AKT,T-12834,2658155,2020-01-02 10:53:00,2020-01-02 10:55:00,2020-01-02 12:07:00,2020-01-02 12:08:00,690,1,74,73
2020-01-01,BSP,T-12834,2657660,2020-01-02 11:40:00,2020-01-02 11:55:00,2020-01-02 12:35:00,2020-01-02 12:47:00,717,1,55,52
2020-01-01,BYT,T-12834,2657782,2020-01-02 12:33:00,2020-01-02 12:35:00,2020-01-02 13:32:00,2020-01-02 13:34:00,764,1,59,59
2020-01-01,TLD,T-12834,2657916,2020-01-02 12:54:00,2020-01-02 12:56:00,2020-01-02 13:58:00,2020-01-02 14:00:00,790,1,64,64
2020-01-01,R,T-12834,2657733,2020-01-02 13:35:00,2020-01-02 13:45:00,2020-01-02 14:40:00,2020-01-02 14:48:00,828,1,65,63
2020-01-01,BPHB,T-12834,2658892,2020-01-02 14:09:00,2020-01-02 14:11:00,2020-01-02 15:14:00,2020-01-02 15:15:00,856,1,65,64
2020-01-01,DURG,T-12834,2658190,2020-01-02 14:35:00,2020-01-02 14:40:00,2020-01-02 15:27:00,2020-01-02 15:32:00,865,1,52,52
2020-01-01,RJN,T-12834,2731879,2020-01-02 15:02:00,2020-01-02 15:04:00,2020-01-02 16:02:00,2020-01-02 16:04:00,895,1,60,60
2020-01-01,DGG,T-12834,2659067,2020-01-02 15:26:00,2020-01-02 15:28:00,2020-01-02 16:34:00,2020-01-02 16:36:00,927,1,68,68
2020-01-01,AGN,T-12834,2658051,2020-01-02 16:11:00,2020-01-02 16:13:00,2020-01-02 17:25:00,2020-01-02 17:27:00,977,1,74,74
2020-01-01,G,T-12834,2657710,2020-01-02 16:41:00,2020-01-02 16:46:00,2020-01-02 17:46:00,2020-01-02 17:47:00,1000,1,65,61
2020-01-01,TRO,T-12834,2733503,2020-01-02 17:06:00,2020-01-02 17:08:00,2020-01-02 18:10:00,2020-01-02 18:12:00,1029,1,64,64
2020-01-01,TMR,T-12834,2658198,2020-01-02 17:25:00,2020-01-02 17:27:00,2020-01-02 18:27:00,2020-01-02 18:29:00,1049,1,62,62
2020-01-01,BRD,T-12834,2657678,2020-01-02 17:42:00,2020-01-02 17:44:00,2020-01-02 18:42:00,2020-01-02 18:48:00,1068,1,60,64
2020-01-01,KP,T-12834,2658871,2020-01-02 18:18:00,2020-01-02 18:20:00,2020-01-02 19:26:00,2020-01-02 19:28:00,1115,1,68,68
2020-01-01,DXG,T-12834,2658854,2020-01-03 03:12:00,2020-01-03 03:14:00,2020-01-03 05:25:00,2020-01-03 05:27:00,1576,2,133,133
2020-01-01,AN,T-12834,2658844,2020-01-03 03:39:00,2020-01-03 03:42:00,2020-01-03 05:47:00,2020-01-03 05:48:00,1601,2,128,126
2020-01-01,SNK,T-12834,2734674,2020-01-03 04:18:00,2020-01-03 04:19:00,2020-01-03 06:15:00,2020-01-03 06:16:00,1642,2,117,117
2020-01-01,DDE,T-12834,2658379,2020-01-03 04:38:00,2020-01-03 04:41:00,2020-01-03 06:35:00,2020-01-03 06:37:00,1662,2,117,116
2020-01-01,NDB,T-12834,2659443,2020-01-03 05:12:00,2020-01-03 05:22:00,2020-01-03 07:02:00,2020-01-03 07:04:00,1696,2,110,102
2020-01-01,NWU,T-12834,2659560,2020-01-03 06:23:00,2020-01-03 06:28:00,2020-01-03 07:45:00,2020-01-03 07:46:00,1754,2,82,78
2020-01-01,VYA,T-12834,2659195,2020-01-03 07:10:00,2020-01-03 07:12:00,2020-01-03 08:30:00,2020-01-03 08:32:00,1796,2,80,80
2020-01-01,MID,T-12834,2659049,2020-01-03 07:27:00,2020-01-03 07:29:00,2020-01-03 08:53:00,2020-01-03 08:54:00,1811,2,86,85
2020-01-01,BIY,T-12834,2658044,2020-01-03 07:46:00,2020-01-03 07:48:00,2020-01-03 09:11:00,2020-01-03 09:13:00,1826,2,85,85
2020-01-01,UDN,T-12834,2657835,2020-01-03 08:40:00,2020-01-03 08:42:00,2020-01-03 09:50:00,2020-01-03 10:22:00,1853,2,70,100
2020-01-01,ST,T-12834,2658997,2020-01-03 08:57:00,2020-01-03 09:02:00,2020-01-03 10:38:00,2020-01-03 10:43:00,1857,2,101,101
2020-01-01,BH,T-12834,2658856,2020-01-03 09:54:00,2020-01-03 09:56:00,2020-01-03 11:35:00,2020-01-03 11:38:00,1916,2,101,102
2020-01-01,BRC,T-12834,2657677,2020-01-03 10:58:00,2020-01-03 11:03:00,2020-01-03 12:44:00,2020-01-03 12:50:00,1986,2,106,107
2020-01-01,ANND,T-12834,2659441,2020-01-03 11:43:00,2020-01-03 11:44:00,2020-01-03 13:26:00,2020-01-03 13:31:00,2022,2,103,107
